district_number,district_description,type,accept_full,accept_partial,reject,applications_received,ballots_sent,ballots_received,district,date
32,Kodiak/Cordova/Seldovia,AV TOTAL,2026,43,4,2898,2888,2073,HOUSE: 32,2020-10-31
32,Kodiak/Cordova/Seldovia,EARLY,27,0,0,0,0,0,HOUSE: 32,2020-10-31
32,Kodiak/Cordova/Seldovia,QUESTIONED,0,0,0,0,0,0,HOUSE: 32,2020-10-31
33,Downtown Juneau/Douglas/Haines/ Skagway,INPERSON,338,20,0,0,0,358,HOUSE: 33,2020-10-31
33,Downtown Juneau/Douglas/Haines/ Skagway,MAIL,3116,7,7,5024,5024,3130,HOUSE: 33,2020-10-31
33,Downtown Juneau/Douglas/Haines/ Skagway,ONLINE,94,2,0,352,348,96,HOUSE: 33,2020-10-31
33,Downtown Juneau/Douglas/Haines/ Skagway,FAX,0,0,0,1,1,0,HOUSE: 33,2020-10-31
33,Downtown Juneau/Douglas/Haines/ Skagway,SPECIAL NEEDS,5,0,0,0,0,5,HOUSE: 33,2020-10-31
33,Downtown Juneau/Douglas/Haines/ Skagway,FWAB,0,0,0,0,0,0,HOUSE: 33,2020-10-31
33,Downtown Juneau/Douglas/Haines/ Skagway,AV TOTAL,3553,29,7,5377,5373,3589,HOUSE: 33,2020-10-31
33,Downtown Juneau/Douglas/Haines/ Skagway,EARLY,2294,0,0,0,0,0,HOUSE: 33,2020-10-31
33,Downtown Juneau/Douglas/Haines/ Skagway,QUESTIONED,0,0,0,0,0,0,HOUSE: 33,2020-10-31
34,Mendenhall Valley,INPERSON,39,18,0,0,0,57,HOUSE: 34,2020-10-31
34,Mendenhall Valley,MAIL,2605,10,12,4076,4076,2627,HOUSE: 34,2020-10-31
34,Mendenhall Valley,ONLINE,139,1,4,395,391,144,HOUSE: 34,2020-10-31
34,Mendenhall Valley,FAX,0,0,0,3,1,0,HOUSE: 34,2020-10-31
34,Mendenhall Valley,SPECIAL NEEDS,4,1,0,0,0,5,HOUSE: 34,2020-10-31
34,Mendenhall Valley,FWAB,0,0,0,3,3,0,HOUSE: 34,2020-10-31
34,Mendenhall Valley,AV TOTAL,2787,30,16,4477,4471,2833,HOUSE: 34,2020-10-31
34,Mendenhall Valley,EARLY,3355,0,0,0,0,0,HOUSE: 34,2020-10-31
34,Mendenhall Valley,QUESTIONED,0,0,0,0,0,0,HOUSE: 34,2020-10-31
35,Sitka/Petersburg,INPERSON,1428,23,0,0,0,1451,HOUSE: 35,2020-10-31
35,Sitka/Petersburg,MAIL,2199,6,6,3273,3273,2211,HOUSE: 35,2020-10-31
35,Sitka/Petersburg,ONLINE,144,4,1,367,360,149,HOUSE: 35,2020-10-31
35,Sitka/Petersburg,FAX,1,0,0,2,2,1,HOUSE: 35,2020-10-31
35,Sitka/Petersburg,SPECIAL NEEDS,30,1,0,0,0,31,HOUSE: 35,2020-10-31
35,Sitka/Petersburg,FWAB,0,0,0,2,2,0,HOUSE: 35,2020-10-31
35,Sitka/Petersburg,AV TOTAL,3802,34,7,3644,3637,3843,HOUSE: 35,2020-10-31
35,Sitka/Petersburg,EARLY,25,0,0,0,0,0,HOUSE: 35,2020-10-31
35,Sitka/Petersburg,QUESTIONED,0,0,0,0,0,0,HOUSE: 35,2020-10-31
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,INPERSON,886,25,1,0,0,912,HOUSE: 36,2020-10-31
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,MAIL,1422,3,16,2204,2204,1441,HOUSE: 36,2020-10-31
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,ONLINE,109,2,0,280,279,111,HOUSE: 36,2020-10-31
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,FAX,1,0,0,1,1,1,HOUSE: 36,2020-10-31
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,SPECIAL NEEDS,13,0,0,0,0,13,HOUSE: 36,2020-10-31
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,FWAB,0,0,0,5,5,0,HOUSE: 36,2020-10-31
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,AV TOTAL,2431,30,17,2490,2489,2478,HOUSE: 36,2020-10-31
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,EARLY,5,0,0,0,0,0,HOUSE: 36,2020-10-31
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,QUESTIONED,0,0,0,0,0,0,HOUSE: 36,2020-10-31
37,Bristol Bay/Aleutians/Upper Kuskokwim,INPERSON,96,8,0,0,0,104,HOUSE: 37,2020-10-31
37,Bristol Bay/Aleutians/Upper Kuskokwim,MAIL,688,2,8,1194,1194,698,HOUSE: 37,2020-10-31
37,Bristol Bay/Aleutians/Upper Kuskokwim,ONLINE,29,2,0,140,137,31,HOUSE: 37,2020-10-31
37,Bristol Bay/Aleutians/Upper Kuskokwim,FAX,0,0,0,3,3,0,HOUSE: 37,2020-10-31
37,Bristol Bay/Aleutians/Upper Kuskokwim,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 37,2020-10-31
37,Bristol Bay/Aleutians/Upper Kuskokwim,FWAB,0,0,0,1,1,0,HOUSE: 37,2020-10-31
37,Bristol Bay/Aleutians/Upper Kuskokwim,AV TOTAL,813,12,8,1338,1335,833,HOUSE: 37,2020-10-31
37,Bristol Bay/Aleutians/Upper Kuskokwim,EARLY,42,0,0,0,0,0,HOUSE: 37,2020-10-31
37,Bristol Bay/Aleutians/Upper Kuskokwim,QUESTIONED,0,0,0,0,0,0,HOUSE: 37,2020-10-31
38,Lower Kuskokwim,INPERSON,75,1,0,0,0,76,HOUSE: 38,2020-10-31
38,Lower Kuskokwim,MAIL,385,1,0,653,653,386,HOUSE: 38,2020-10-31
38,Lower Kuskokwim,ONLINE,15,0,0,71,69,15,HOUSE: 38,2020-10-31
38,Lower Kuskokwim,FAX,0,0,0,0,0,0,HOUSE: 38,2020-10-31
38,Lower Kuskokwim,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 38,2020-10-31
38,Lower Kuskokwim,FWAB,0,0,0,0,0,0,HOUSE: 38,2020-10-31
38,Lower Kuskokwim,AV TOTAL,475,2,0,724,722,477,HOUSE: 38,2020-10-31
38,Lower Kuskokwim,EARLY,9,0,0,0,0,0,HOUSE: 38,2020-10-31
38,Lower Kuskokwim,QUESTIONED,0,0,0,0,0,0,HOUSE: 38,2020-10-31
39,Bering Straits/Yukon Delta,INPERSON,11,1,0,0,0,12,HOUSE: 39,2020-10-31
39,Bering Straits/Yukon Delta,MAIL,302,1,3,524,524,306,HOUSE: 39,2020-10-31
39,Bering Straits/Yukon Delta,ONLINE,10,0,0,59,57,10,HOUSE: 39,2020-10-31
39,Bering Straits/Yukon Delta,FAX,0,0,0,1,1,0,HOUSE: 39,2020-10-31
39,Bering Straits/Yukon Delta,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 39,2020-10-31
39,Bering Straits/Yukon Delta,FWAB,0,0,0,1,1,0,HOUSE: 39,2020-10-31
39,Bering Straits/Yukon Delta,AV TOTAL,323,2,3,585,583,328,HOUSE: 39,2020-10-31
39,Bering Straits/Yukon Delta,EARLY,348,0,0,0,0,0,HOUSE: 39,2020-10-31
39,Bering Straits/Yukon Delta,QUESTIONED,0,0,0,0,0,0,HOUSE: 39,2020-10-31
40,Arctic,INPERSON,44,4,0,0,0,48,HOUSE: 40,2020-10-31
40,Arctic,MAIL,296,4,4,540,540,304,HOUSE: 40,2020-10-31
40,Arctic,ONLINE,19,0,1,80,78,20,HOUSE: 40,2020-10-31
40,Arctic,FAX,1,0,0,1,1,1,HOUSE: 40,2020-10-31
40,Arctic,SPECIAL NEEDS,2,0,0,0,0,2,HOUSE: 40,2020-10-31
40,Arctic,FWAB,1,0,0,1,1,1,HOUSE: 40,2020-10-31
40,Arctic,AV TOTAL,363,8,5,622,620,376,HOUSE: 40,2020-10-31
40,Arctic,EARLY,17,0,0,0,0,0,HOUSE: 40,2020-10-31
40,Arctic,QUESTIONED,0,0,0,0,0,0,HOUSE: 40,2020-10-31
99,NA,INPERSON,0,0,0,0,0,0,HOUSE: 99,2020-10-31
99,NA,MAIL,44,0,0,54,54,44,HOUSE: 99,2020-10-31
99,NA,ONLINE,313,4,2,425,424,319,HOUSE: 99,2020-10-31
99,NA,FAX,0,0,0,0,0,0,HOUSE: 99,2020-10-31
99,NA,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 99,2020-10-31
99,NA,FWAB,1,0,0,6,6,1,HOUSE: 99,2020-10-31
99,NA,AV TOTAL,358,4,2,485,484,364,HOUSE: 99,2020-10-31
99,NA,EARLY,0,0,0,0,0,0,HOUSE: 99,2020-10-31
99,NA,QUESTIONED,0,0,0,0,0,0,HOUSE: 99,2020-10-31
