district_number,district_description,type,accept_full,accept_partial,reject,applications_received,ballots_sent,ballots_received,district,date
32,Kodiak/Cordova/Seldovia,AV TOTAL,3971,89,28,2937,2937,4088,HOUSE: 32,2020-12-04
32,Kodiak/Cordova/Seldovia,EARLY,37,0,0,0,0,0,HOUSE: 32,2020-12-04
32,Kodiak/Cordova/Seldovia,QUESTIONED,117,90,4,0,0,0,HOUSE: 32,2020-12-04
33,Downtown Juneau/Douglas/Haines/ Skagway,INPERSON,877,84,0,0,0,961,HOUSE: 33,2020-12-04
33,Downtown Juneau/Douglas/Haines/ Skagway,MAIL,3936,22,17,5012,5012,3975,HOUSE: 33,2020-12-04
33,Downtown Juneau/Douglas/Haines/ Skagway,ONLINE,260,15,8,386,386,283,HOUSE: 33,2020-12-04
33,Downtown Juneau/Douglas/Haines/ Skagway,FAX,2,0,0,2,2,2,HOUSE: 33,2020-12-04
33,Downtown Juneau/Douglas/Haines/ Skagway,SPECIAL NEEDS,31,8,6,0,0,45,HOUSE: 33,2020-12-04
33,Downtown Juneau/Douglas/Haines/ Skagway,FWAB,1,0,1,2,2,2,HOUSE: 33,2020-12-04
33,Downtown Juneau/Douglas/Haines/ Skagway,AV TOTAL,5107,129,32,5402,5402,5268,HOUSE: 33,2020-12-04
33,Downtown Juneau/Douglas/Haines/ Skagway,EARLY,2629,0,0,0,0,0,HOUSE: 33,2020-12-04
33,Downtown Juneau/Douglas/Haines/ Skagway,QUESTIONED,124,102,5,0,0,0,HOUSE: 33,2020-12-04
34,Mendenhall Valley,INPERSON,166,73,0,0,0,239,HOUSE: 34,2020-12-04
34,Mendenhall Valley,MAIL,3263,18,23,4064,4064,3304,HOUSE: 34,2020-12-04
34,Mendenhall Valley,ONLINE,301,8,9,427,427,318,HOUSE: 34,2020-12-04
34,Mendenhall Valley,FAX,3,0,0,3,3,3,HOUSE: 34,2020-12-04
34,Mendenhall Valley,SPECIAL NEEDS,30,0,2,0,0,32,HOUSE: 34,2020-12-04
34,Mendenhall Valley,FWAB,3,0,0,3,3,3,HOUSE: 34,2020-12-04
34,Mendenhall Valley,AV TOTAL,3766,99,34,4497,4497,3899,HOUSE: 34,2020-12-04
34,Mendenhall Valley,EARLY,4225,0,0,0,0,0,HOUSE: 34,2020-12-04
34,Mendenhall Valley,QUESTIONED,171,116,5,0,0,0,HOUSE: 34,2020-12-04
35,Sitka/Petersburg,INPERSON,2821,53,5,0,0,2879,HOUSE: 35,2020-12-04
35,Sitka/Petersburg,MAIL,2584,9,12,3271,3271,2605,HOUSE: 35,2020-12-04
35,Sitka/Petersburg,ONLINE,278,9,6,392,392,293,HOUSE: 35,2020-12-04
35,Sitka/Petersburg,FAX,2,0,0,2,2,2,HOUSE: 35,2020-12-04
35,Sitka/Petersburg,SPECIAL NEEDS,82,7,15,0,0,104,HOUSE: 35,2020-12-04
35,Sitka/Petersburg,FWAB,1,0,1,4,4,2,HOUSE: 35,2020-12-04
35,Sitka/Petersburg,AV TOTAL,5768,78,39,3669,3669,5885,HOUSE: 35,2020-12-04
35,Sitka/Petersburg,EARLY,52,0,0,0,0,0,HOUSE: 35,2020-12-04
35,Sitka/Petersburg,QUESTIONED,76,110,6,0,0,0,HOUSE: 35,2020-12-04
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,INPERSON,1712,53,3,0,0,1768,HOUSE: 36,2020-12-04
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,MAIL,1681,7,22,2195,2195,1710,HOUSE: 36,2020-12-04
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,ONLINE,209,7,4,305,305,220,HOUSE: 36,2020-12-04
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,FAX,1,0,0,2,2,1,HOUSE: 36,2020-12-04
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,SPECIAL NEEDS,71,3,2,0,0,76,HOUSE: 36,2020-12-04
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,FWAB,5,0,1,6,6,6,HOUSE: 36,2020-12-04
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,AV TOTAL,3679,70,32,2508,2508,3781,HOUSE: 36,2020-12-04
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,EARLY,10,0,0,0,0,0,HOUSE: 36,2020-12-04
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,QUESTIONED,341,117,6,0,0,0,HOUSE: 36,2020-12-04
37,Bristol Bay/Aleutians/Upper Kuskokwim,INPERSON,559,53,6,0,0,618,HOUSE: 37,2020-12-04
37,Bristol Bay/Aleutians/Upper Kuskokwim,MAIL,915,4,14,1187,1187,933,HOUSE: 37,2020-12-04
37,Bristol Bay/Aleutians/Upper Kuskokwim,ONLINE,93,3,2,149,149,98,HOUSE: 37,2020-12-04
37,Bristol Bay/Aleutians/Upper Kuskokwim,FAX,3,0,0,3,3,3,HOUSE: 37,2020-12-04
37,Bristol Bay/Aleutians/Upper Kuskokwim,SPECIAL NEEDS,75,3,10,0,0,88,HOUSE: 37,2020-12-04
37,Bristol Bay/Aleutians/Upper Kuskokwim,FWAB,1,0,0,1,1,1,HOUSE: 37,2020-12-04
37,Bristol Bay/Aleutians/Upper Kuskokwim,AV TOTAL,1646,63,32,1340,1340,1741,HOUSE: 37,2020-12-04
37,Bristol Bay/Aleutians/Upper Kuskokwim,EARLY,81,0,0,0,0,0,HOUSE: 37,2020-12-04
37,Bristol Bay/Aleutians/Upper Kuskokwim,QUESTIONED,62,122,9,0,0,0,HOUSE: 37,2020-12-04
38,Lower Kuskokwim,INPERSON,589,32,0,0,0,621,HOUSE: 38,2020-12-04
38,Lower Kuskokwim,MAIL,478,3,9,653,653,490,HOUSE: 38,2020-12-04
38,Lower Kuskokwim,ONLINE,41,2,4,79,79,47,HOUSE: 38,2020-12-04
38,Lower Kuskokwim,FAX,0,0,0,0,0,0,HOUSE: 38,2020-12-04
38,Lower Kuskokwim,SPECIAL NEEDS,140,4,65,0,0,209,HOUSE: 38,2020-12-04
38,Lower Kuskokwim,FWAB,0,0,0,0,0,0,HOUSE: 38,2020-12-04
38,Lower Kuskokwim,AV TOTAL,1248,41,78,732,732,1367,HOUSE: 38,2020-12-04
38,Lower Kuskokwim,EARLY,45,0,0,0,0,0,HOUSE: 38,2020-12-04
38,Lower Kuskokwim,QUESTIONED,109,95,13,0,0,0,HOUSE: 38,2020-12-04
39,Bering Straits/Yukon Delta,INPERSON,80,10,2,0,0,92,HOUSE: 39,2020-12-04
39,Bering Straits/Yukon Delta,MAIL,391,2,4,523,523,397,HOUSE: 39,2020-12-04
39,Bering Straits/Yukon Delta,ONLINE,45,1,1,68,68,47,HOUSE: 39,2020-12-04
39,Bering Straits/Yukon Delta,FAX,1,0,0,1,1,1,HOUSE: 39,2020-12-04
39,Bering Straits/Yukon Delta,SPECIAL NEEDS,124,4,29,0,0,157,HOUSE: 39,2020-12-04
39,Bering Straits/Yukon Delta,FWAB,0,0,0,1,1,0,HOUSE: 39,2020-12-04
39,Bering Straits/Yukon Delta,AV TOTAL,641,17,36,593,593,694,HOUSE: 39,2020-12-04
39,Bering Straits/Yukon Delta,EARLY,476,0,0,0,0,0,HOUSE: 39,2020-12-04
39,Bering Straits/Yukon Delta,QUESTIONED,73,125,17,0,0,0,HOUSE: 39,2020-12-04
40,Arctic,INPERSON,533,42,4,0,0,579,HOUSE: 40,2020-12-04
40,Arctic,MAIL,380,8,7,540,540,395,HOUSE: 40,2020-12-04
40,Arctic,ONLINE,52,3,3,86,86,58,HOUSE: 40,2020-12-04
40,Arctic,FAX,1,0,0,1,1,1,HOUSE: 40,2020-12-04
40,Arctic,SPECIAL NEEDS,90,3,77,0,0,170,HOUSE: 40,2020-12-04
40,Arctic,FWAB,1,0,0,1,1,1,HOUSE: 40,2020-12-04
40,Arctic,AV TOTAL,1057,56,91,628,628,1204,HOUSE: 40,2020-12-04
40,Arctic,EARLY,40,0,0,0,0,0,HOUSE: 40,2020-12-04
40,Arctic,QUESTIONED,98,130,19,0,0,0,HOUSE: 40,2020-12-04
99,NA,INPERSON,0,0,0,0,0,0,HOUSE: 99,2020-12-04
99,NA,MAIL,48,0,0,53,53,48,HOUSE: 99,2020-12-04
99,NA,ONLINE,372,15,4,426,426,391,HOUSE: 99,2020-12-04
99,NA,FAX,0,0,0,0,0,0,HOUSE: 99,2020-12-04
99,NA,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 99,2020-12-04
99,NA,FWAB,2,2,3,10,10,7,HOUSE: 99,2020-12-04
99,NA,AV TOTAL,422,17,7,489,489,446,HOUSE: 99,2020-12-04
99,NA,EARLY,0,0,0,0,0,0,HOUSE: 99,2020-12-04
99,NA,QUESTIONED,0,0,0,0,0,0,HOUSE: 99,2020-12-04
