district_number,district_description,type,accept_full,accept_partial,reject,applications_received,ballots_sent,ballots_received,district,date
32,Kodiak/Cordova/Seldovia,AV TOTAL,3357,54,10,2937,2937,3421,HOUSE: 32,2020-11-09
32,Kodiak/Cordova/Seldovia,EARLY,37,0,0,0,0,0,HOUSE: 32,2020-11-09
32,Kodiak/Cordova/Seldovia,QUESTIONED,0,0,0,0,0,0,HOUSE: 32,2020-11-09
33,Downtown Juneau/Douglas/Haines/ Skagway,INPERSON,616,39,0,0,0,655,HOUSE: 33,2020-11-09
33,Downtown Juneau/Douglas/Haines/ Skagway,MAIL,3596,12,11,5019,5019,3619,HOUSE: 33,2020-11-09
33,Downtown Juneau/Douglas/Haines/ Skagway,ONLINE,157,4,0,385,385,161,HOUSE: 33,2020-11-09
33,Downtown Juneau/Douglas/Haines/ Skagway,FAX,0,0,0,2,2,0,HOUSE: 33,2020-11-09
33,Downtown Juneau/Douglas/Haines/ Skagway,SPECIAL NEEDS,10,1,0,0,0,11,HOUSE: 33,2020-11-09
33,Downtown Juneau/Douglas/Haines/ Skagway,FWAB,0,0,0,2,2,0,HOUSE: 33,2020-11-09
33,Downtown Juneau/Douglas/Haines/ Skagway,AV TOTAL,4379,56,11,5408,5408,4446,HOUSE: 33,2020-11-09
33,Downtown Juneau/Douglas/Haines/ Skagway,EARLY,2629,0,0,0,0,0,HOUSE: 33,2020-11-09
33,Downtown Juneau/Douglas/Haines/ Skagway,QUESTIONED,122,102,5,0,0,0,HOUSE: 33,2020-11-09
34,Mendenhall Valley,INPERSON,86,43,0,0,0,129,HOUSE: 34,2020-11-09
34,Mendenhall Valley,MAIL,3046,14,15,4071,4071,3075,HOUSE: 34,2020-11-09
34,Mendenhall Valley,ONLINE,173,4,4,427,427,181,HOUSE: 34,2020-11-09
34,Mendenhall Valley,FAX,0,0,0,3,3,0,HOUSE: 34,2020-11-09
34,Mendenhall Valley,SPECIAL NEEDS,13,0,1,0,0,14,HOUSE: 34,2020-11-09
34,Mendenhall Valley,FWAB,0,0,0,3,3,0,HOUSE: 34,2020-11-09
34,Mendenhall Valley,AV TOTAL,3318,61,20,4504,4504,3399,HOUSE: 34,2020-11-09
34,Mendenhall Valley,EARLY,4225,0,0,0,0,0,HOUSE: 34,2020-11-09
34,Mendenhall Valley,QUESTIONED,171,116,5,0,0,0,HOUSE: 34,2020-11-09
35,Sitka/Petersburg,INPERSON,2660,45,2,0,0,2707,HOUSE: 35,2020-11-09
35,Sitka/Petersburg,MAIL,2538,11,8,3272,3272,2557,HOUSE: 35,2020-11-09
35,Sitka/Petersburg,ONLINE,258,7,1,392,392,266,HOUSE: 35,2020-11-09
35,Sitka/Petersburg,FAX,2,0,0,2,2,2,HOUSE: 35,2020-11-09
35,Sitka/Petersburg,SPECIAL NEEDS,57,6,3,0,0,66,HOUSE: 35,2020-11-09
35,Sitka/Petersburg,FWAB,0,0,0,4,4,0,HOUSE: 35,2020-11-09
35,Sitka/Petersburg,AV TOTAL,5515,69,14,3670,3670,5598,HOUSE: 35,2020-11-09
35,Sitka/Petersburg,EARLY,52,0,0,0,0,0,HOUSE: 35,2020-11-09
35,Sitka/Petersburg,QUESTIONED,68,106,6,0,0,0,HOUSE: 35,2020-11-09
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,INPERSON,1701,53,3,0,0,1757,HOUSE: 36,2020-11-09
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,MAIL,1668,7,19,2202,2202,1694,HOUSE: 36,2020-11-09
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,ONLINE,203,7,2,305,305,212,HOUSE: 36,2020-11-09
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,FAX,1,0,0,2,2,1,HOUSE: 36,2020-11-09
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,SPECIAL NEEDS,68,3,1,0,0,72,HOUSE: 36,2020-11-09
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,FWAB,0,0,0,6,6,0,HOUSE: 36,2020-11-09
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,AV TOTAL,3641,70,25,2515,2515,3736,HOUSE: 36,2020-11-09
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,EARLY,10,0,0,0,0,0,HOUSE: 36,2020-11-09
36,Ketchikan/Wrangell/Metlakatla/Hydaburg,QUESTIONED,134,52,4,0,0,0,HOUSE: 36,2020-11-09
37,Bristol Bay/Aleutians/Upper Kuskokwim,INPERSON,293,25,0,0,0,318,HOUSE: 37,2020-11-09
37,Bristol Bay/Aleutians/Upper Kuskokwim,MAIL,899,4,10,1191,1191,913,HOUSE: 37,2020-11-09
37,Bristol Bay/Aleutians/Upper Kuskokwim,ONLINE,75,3,0,149,149,78,HOUSE: 37,2020-11-09
37,Bristol Bay/Aleutians/Upper Kuskokwim,FAX,3,0,0,3,3,3,HOUSE: 37,2020-11-09
37,Bristol Bay/Aleutians/Upper Kuskokwim,SPECIAL NEEDS,1,0,0,0,0,1,HOUSE: 37,2020-11-09
37,Bristol Bay/Aleutians/Upper Kuskokwim,FWAB,1,0,0,1,1,1,HOUSE: 37,2020-11-09
37,Bristol Bay/Aleutians/Upper Kuskokwim,AV TOTAL,1272,32,10,1344,1344,1314,HOUSE: 37,2020-11-09
37,Bristol Bay/Aleutians/Upper Kuskokwim,EARLY,81,0,0,0,0,0,HOUSE: 37,2020-11-09
37,Bristol Bay/Aleutians/Upper Kuskokwim,QUESTIONED,1,2,0,0,0,0,HOUSE: 37,2020-11-09
38,Lower Kuskokwim,INPERSON,464,17,0,0,0,481,HOUSE: 38,2020-11-09
38,Lower Kuskokwim,MAIL,480,3,2,653,653,485,HOUSE: 38,2020-11-09
38,Lower Kuskokwim,ONLINE,37,2,1,79,79,40,HOUSE: 38,2020-11-09
38,Lower Kuskokwim,FAX,0,0,0,0,0,0,HOUSE: 38,2020-11-09
38,Lower Kuskokwim,SPECIAL NEEDS,6,0,0,0,0,6,HOUSE: 38,2020-11-09
38,Lower Kuskokwim,FWAB,0,0,0,0,0,0,HOUSE: 38,2020-11-09
38,Lower Kuskokwim,AV TOTAL,987,22,3,732,732,1012,HOUSE: 38,2020-11-09
38,Lower Kuskokwim,EARLY,45,0,0,0,0,0,HOUSE: 38,2020-11-09
38,Lower Kuskokwim,QUESTIONED,0,0,0,0,0,0,HOUSE: 38,2020-11-09
39,Bering Straits/Yukon Delta,INPERSON,67,5,0,0,0,72,HOUSE: 39,2020-11-09
39,Bering Straits/Yukon Delta,MAIL,382,2,3,524,524,387,HOUSE: 39,2020-11-09
39,Bering Straits/Yukon Delta,ONLINE,36,1,0,68,68,37,HOUSE: 39,2020-11-09
39,Bering Straits/Yukon Delta,FAX,1,0,0,1,1,1,HOUSE: 39,2020-11-09
39,Bering Straits/Yukon Delta,SPECIAL NEEDS,42,3,2,0,0,47,HOUSE: 39,2020-11-09
39,Bering Straits/Yukon Delta,FWAB,0,0,0,1,1,0,HOUSE: 39,2020-11-09
39,Bering Straits/Yukon Delta,AV TOTAL,528,11,5,594,594,544,HOUSE: 39,2020-11-09
39,Bering Straits/Yukon Delta,EARLY,476,0,0,0,0,0,HOUSE: 39,2020-11-09
39,Bering Straits/Yukon Delta,QUESTIONED,35,44,2,0,0,0,HOUSE: 39,2020-11-09
40,Arctic,INPERSON,402,17,2,0,0,421,HOUSE: 40,2020-11-09
40,Arctic,MAIL,367,7,4,540,540,378,HOUSE: 40,2020-11-09
40,Arctic,ONLINE,49,2,1,87,87,52,HOUSE: 40,2020-11-09
40,Arctic,FAX,1,0,0,1,1,1,HOUSE: 40,2020-11-09
40,Arctic,SPECIAL NEEDS,14,0,0,0,0,14,HOUSE: 40,2020-11-09
40,Arctic,FWAB,1,0,0,1,1,1,HOUSE: 40,2020-11-09
40,Arctic,AV TOTAL,834,26,7,629,629,867,HOUSE: 40,2020-11-09
40,Arctic,EARLY,40,0,0,0,0,0,HOUSE: 40,2020-11-09
40,Arctic,QUESTIONED,4,8,1,0,0,0,HOUSE: 40,2020-11-09
99,NA,INPERSON,0,0,0,0,0,0,HOUSE: 99,2020-11-09
99,NA,MAIL,46,0,0,54,54,46,HOUSE: 99,2020-11-09
99,NA,ONLINE,349,8,2,427,427,359,HOUSE: 99,2020-11-09
99,NA,FAX,0,0,0,0,0,0,HOUSE: 99,2020-11-09
99,NA,SPECIAL NEEDS,0,0,0,0,0,0,HOUSE: 99,2020-11-09
99,NA,FWAB,1,0,0,7,7,1,HOUSE: 99,2020-11-09
99,NA,AV TOTAL,396,8,2,488,488,406,HOUSE: 99,2020-11-09
99,NA,EARLY,0,0,0,0,0,0,HOUSE: 99,2020-11-09
99,NA,QUESTIONED,0,0,0,0,0,0,HOUSE: 99,2020-11-09
